250;0.000000;0.000000;-107374176.000000;-107374176.000000;-107374176.000000;-1.#IND00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00
500;0.000000;0.000000;-107374176.000000;-107374176.000000;-107374176.000000;-1.#IND00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00
2718;-42.611027;0.000000;-0.022245;-0.035151;1.500000;-15.543267;139.495209;154.130798;139.522568;138.574570;138.773697;198.304962;139.119095;174.148819;140.957886;147.672089;124.811638;205.754242;143.828644;146.352692;135.804657;146.352692;144.000412;186.226898;134.417694;186.226898;181.000000;155.857147;181.000000;186.648804;181.549652;163.176544;180.532776;169.394058;132.415909;153.733017;124.616318;136.083984;129.243927;196.054337;124.825996;172.916428;163.365814;168.828079
2750;-42.788754;0.000000;-0.022711;-0.052851;1.500000;-16.457712;139.490845;154.134766;139.520020;138.578537;138.769333;198.307053;139.114731;174.152786;140.964722;147.676056;123.815819;205.758209;143.824280;146.356644;135.807678;146.356644;143.998062;186.229919;134.421310;186.229919;181.000000;155.919250;181.000000;186.688705;181.555573;163.197861;180.530212;169.486008;132.421494;153.742661;124.614029;136.084824;129.245529;196.062866;124.844841;172.932831;163.344147;168.949265
2796;-42.171181;0.000000;-0.023174;-0.057094;1.475000;-15.820443;139.521225;153.821762;139.539627;138.216812;138.799698;197.930099;139.145096;173.843796;140.995087;147.333420;124.846191;204.355240;143.854645;146.019287;135.838043;146.019287;144.028427;185.886948;134.451675;185.886948;180.000000;155.458740;180.000000;186.337646;181.171097;161.835068;180.323593;169.032272;132.434830;153.397583;124.621826;135.721924;129.189133;195.748230;124.799835;172.598083;163.208344;168.437378
2828;-42.740856;0.000000;-0.023137;-0.064968;1.450000;-15.997032;139.470673;153.364746;139.508179;137.883102;138.723602;197.598663;139.063950;173.369263;140.957413;147.968765;124.903236;203.997208;143.819855;145.623932;135.801804;145.623932;143.980942;185.483963;134.379288;185.483963;180.000000;155.187576;180.000000;186.008621;181.147446;161.751587;180.339417;168.762283;132.385712;152.959763;124.614494;135.291824;129.107468;195.313126;124.713150;172.115112;163.202927;168.133377
2859;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
3109;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
3359;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
3578;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
3812;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
4046;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
4296;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
4531;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
4781;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
4984;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
5218;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
5437;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
5671;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
5890;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
6109;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
6343;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
6593;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
6828;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
7078;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
7328;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
7546;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
7812;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
8046;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
8312;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
8562;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
8781;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
9000;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
9265;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
9468;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
9718;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
9937;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
10171;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
10406;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
10640;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
10890;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
11125;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
11359;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
11609;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
11843;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
12078;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
12312;-43.809505;0.000000;-0.023602;-0.079540;1.475000;-16.751499;139.449615;153.086777;139.542099;137.612366;138.757523;197.293884;139.023605;173.074249;140.991333;147.685089;123.846367;204.676788;143.800064;145.349579;135.835724;145.349579;144.014862;185.184067;134.413208;185.184067;180.000000;154.836121;180.000000;185.735764;181.162109;161.802475;180.270035;168.405045;132.374878;152.676590;124.632156;135.070831;129.039063;195.026001;124.682846;171.821976;163.104355;167.800323
